week,goldstein
2000-01-02,3.533333333333333
2000-01-09,-0.9471264367816092
2000-01-16,1.0634285714285714
2000-01-23,1.3696969696969696
2000-01-30,2.221138211382114
2000-02-06,1.933548387096774
2000-02-13,0.6691275167785234
2000-02-20,0.8215189873417721
2000-02-27,1.5329032258064517
2000-03-05,2.0194444444444444
2000-03-12,1.856122448979592
2000-03-19,2.6385321100917434
2000-03-26,2.2292929292929293
2000-04-02,2.268333333333333
2000-04-09,1.7605263157894735
2000-04-16,1.1978571428571427
2000-04-23,2.1595505617977526
2000-04-30,-0.5552631578947369
2000-05-07,1.6673469387755102
2000-05-14,0.2941176470588235
2000-05-21,1.5798029556650246
2000-05-28,-1.6647058823529413
2000-06-04,1.727058823529412
2000-06-11,0.8651785714285715
2000-06-18,2.506666666666667
2000-06-25,2.208219178082192
2000-07-02,1.3966666666666667
2000-07-09,1.0648648648648649
2000-07-16,1.2142857142857142
2000-07-23,1.5358108108108108
2000-07-30,2.8012738853503185
2000-08-06,1.6840579710144927
2000-08-13,0.6183673469387755
2000-08-20,1.2336734693877551
2000-08-27,2.211214953271028
2000-09-03,0.6599999999999999
2000-09-10,0.8604395604395604
2000-09-17,1.4436363636363634
2000-09-24,1.6527472527472529
2000-10-01,1.2676258992805756
2000-10-08,1.75
2000-10-15,2.633653846153846
2000-10-22,1.2422680412371134
2000-10-29,0.7866666666666667
2000-11-05,1.6080357142857142
2000-11-12,1.4706422018348624
2000-11-19,1.3618181818181816
2000-11-26,1.9162499999999998
2000-12-03,1.2824074074074074
2000-12-10,1.338135593220339
2000-12-17,0.49133333333333334
2000-12-24,1.5431818181818182
2000-12-31,2.408695652173913
2001-01-07,-0.17872340425531916
2001-01-14,0.989516129032258
2001-01-21,0.5929292929292929
2001-01-28,2.243617021276596
2001-02-04,1.0807291666666667
2001-02-11,0.45
2001-02-18,0.2237012987012987
2001-02-25,0.9697345132743362
2001-03-04,-0.16111111111111112
2001-03-11,1.1696551724137931
2001-03-18,1.4018181818181816
2001-03-25,1.226595744680851
2001-04-01,0.335
2001-04-08,0.296629213483146
2001-04-15,1.4842592592592594
2001-04-22,1.7804878048780488
2001-04-29,1.661
2001-05-06,1.2952941176470587
2001-05-13,1.1543859649122807
2001-05-20,0.88
2001-05-27,1.6084745762711865
2001-06-03,-0.002020202020202031
2001-06-10,1.8183823529411764
2001-06-17,2.424107142857143
2001-06-24,1.4493333333333334
2001-07-01,1.7752808988764044
2001-07-08,1.7408284023668639
2001-07-15,2.6568965517241376
2001-07-22,1.8851590106007068
2001-07-29,0.26999999999999996
2001-08-05,-0.46562499999999996
2001-08-12,-0.08691588785046728
2001-08-19,0.5386666666666666
2001-08-26,0.8285714285714286
2001-09-02,-0.1294117647058824
2001-09-09,-0.264
2001-09-16,0.2961538461538462
2001-09-23,1.3065217391304347
2001-09-30,-1.263356973995272
2001-10-07,-0.5373188405797101
2001-10-14,-1.0245045045045045
2001-10-21,-0.21379310344827587
2001-10-28,-0.36550632911392406
2001-11-04,1.211578947368421
2001-11-11,1.6349862258953167
2001-11-18,0.39464285714285713
2001-11-25,1.136480686695279
2001-12-02,0.92
2001-12-09,1.3910204081632653
2001-12-16,1.707782101167315
2001-12-23,1.4335365853658537
2001-12-30,-0.0063291139240506215
2002-01-06,0.853731343283582
2002-01-13,0.3530864197530864
2002-01-20,0.09925650557620816
2002-01-27,0.625609756097561
2002-02-03,0.6303571428571428
2002-02-10,0.8598425196850394
2002-02-17,0.5365591397849462
2002-02-24,0.846242774566474
2002-03-03,0.9369918699186992
2002-03-10,0.04999999999999998
2002-03-17,0.026978417266187046
