week,goldstein
2000-01-02,4.0
2000-01-09,2.0015873015873016
2000-01-16,2.212457337883959
2000-01-23,2.2425
2000-01-30,4.331707317073171
2000-02-06,-1.45
2000-02-13,-1.0733333333333335
2000-02-20,-0.15000000000000002
2000-02-27,3.4
2000-03-05,1.1666666666666667
2000-03-12,2.3080000000000003
2000-03-19,3.25
2000-03-26,7.0
2000-04-02,0.16666666666666666
2000-04-09,4.023076923076923
2000-04-16,-0.5714285714285714
2000-04-23,0.9799999999999999
2000-04-30,1.2883720930232558
2000-05-07,0.21538461538461526
2000-05-14,1.8999999999999997
2000-05-21,1.3649999999999998
2000-05-28,1.3649999999999998
2000-06-04,-1.4444444444444444
2000-06-11,-0.6222222222222222
2000-06-18,2.5285714285714285
2000-06-25,1.9212765957446807
2000-07-02,1.3020833333333333
2000-07-09,2.76
2000-07-16,2.0520833333333335
2000-07-23,4.49
2000-07-30,-3.0
2000-08-06,8.0
2000-08-13,-2.25
2000-08-20,0.6666666666666666
2000-08-27,0.6666666666666666
2000-09-03,-0.25
2000-09-10,-6.2272727272727275
2000-09-17,1.913333333333333
2000-09-24,2.3657142857142857
2000-10-01,2.6921875
2000-10-08,3.1666666666666665
2000-10-15,1.0833333333333333
2000-10-22,3.925
2000-10-29,4.023076923076923
2000-11-05,4.023076923076923
2000-11-12,2.35
2000-11-19,-0.28125000000000006
2000-11-26,1.1458333333333333
2000-12-03,3.3333333333333335
2000-12-10,1.05
2000-12-17,0.44499999999999995
2000-12-24,4.027272727272727
2000-12-31,2.075
2001-01-07,-2.8666666666666667
2001-01-14,-2.84
2001-01-21,2.2473684210526317
2001-01-28,3.4625
2001-02-04,2.8875
2001-02-11,1.3869565217391304
2001-02-18,-1.1538461538461537
2001-02-25,2.281679389312977
2001-03-04,1.671005917159763
2001-03-11,2.591304347826087
2001-03-18,4.915789473684211
2001-03-25,-0.09375000000000003
2001-04-01,2.815625
2001-04-08,3.182608695652174
2001-04-15,2.730769230769231
2001-04-22,3.591358024691358
2001-04-29,2.6999999999999997
2001-05-06,0.0
2001-05-13,0.41538461538461535
2001-05-20,1.5
2001-05-27,4.3999999999999995
2001-06-03,4.3999999999999995
2001-06-10,-4.2727272727272725
2001-06-17,-0.5738095238095239
2001-06-24,1.8571428571428572
2001-07-01,3.5521739130434784
2001-07-08,-1.2666666666666666
2001-07-15,1.54
2001-07-22,3.4625
2001-07-29,1.2052631578947368
2001-08-05,1.8599999999999999
2001-08-12,-0.21999999999999992
2001-08-19,1.659375
2001-08-26,2.05
2001-09-02,2.3555555555555556
2001-09-09,0.9636363636363636
2001-09-16,3.5125
2001-09-23,2.6354304635761587
2001-09-30,2.1633663366336635
2001-10-07,1.7738095238095237
2001-10-14,-1.4243243243243244
2001-10-21,1.246875
2001-10-28,2.3857142857142857
2001-11-04,2.1333333333333333
2001-11-11,1.8333333333333333
2001-11-18,3.930769230769231
2001-11-25,2.8666666666666663
2001-12-02,3.9
2001-12-09,-0.28095238095238095
2001-12-16,0.17499999999999993
2001-12-23,2.5444444444444443
2001-12-30,2.0473684210526315
2002-01-06,0.0
2002-01-13,0.2743589743589744
2002-01-20,-0.69375
2002-01-27,3.14
2002-02-03,1.48
2002-02-10,0.2729166666666666
2002-02-17,1.580909090909091
2002-02-24,0.13124999999999995
2002-03-03,0.28518518518518515
2002-03-10,3.75
2002-03-17,1.0393939393939393
2002-03-24,5.0636363636363635
2002-03-31,-10.0
2002-04-07,1.1214285714285714
2002-04-14,-2.12
2002-04-21,-4.863157894736842
2002-04-28,1.0111111111111113
2002-05-05,2.3666666666666667
2002-05-12,-2.772727272727273
2002-05-19,2.248101265822785
2002-05-26,0.6038461538461538
2002-06-02,-0.8
2002-06-09,1.9888888888888887
2002-06-16,1.9888888888888887
2002-06-23,3.2399999999999998
2002-06-30,0.2799999999999999
2002-07-07,0.8928571428571429
2002-07-14,1.5166666666666666
2002-07-21,3.4205882352941175
2002-07-28,0.45599999999999996
2002-08-04,4.0
2002-08-11,-2.3333333333333335
2002-08-18,-2.6999999999999997
2002-08-25,-2.6999999999999997
2002-09-01,1.7950000000000004
2002-09-08,1.25
2002-09-15,-0.6571428571428573
2002-09-22,0.09090909090909091
2002-09-29,0.025842696629213485
2002-10-06,2.896551724137931
2002-10-13,0.7747899159663865
2002-10-20,2.5789473684210527
2002-10-27,1.5769230769230769
2002-11-03,2.626923076923077
2002-11-10,-0.039999999999999945
2002-11-17,3.8863636363636362
2002-11-24,3.8863636363636362
2002-12-01,1.482608695652174
2002-12-08,1.2863636363636362
2002-12-15,2.58953488372093
2002-12-22,2.5125
2002-12-29,2.5625
2003-01-05,2.923076923076923
2003-01-12,2.5634146341463415
2003-01-19,1.842857142857143
2003-01-26,1.3333333333333333
2003-02-02,2.4846153846153842
2003-02-09,3.316957605985037
2003-02-16,1.319047619047619
2003-02-23,1.5085714285714285
2003-03-02,1.4980392156862743
2003-03-09,0.8181818181818182
2003-03-16,-1.3266666666666669
2003-03-23,-2.567073170731707
2003-03-30,-2.485542168674699
2003-04-06,-1.3969696969696972
2003-04-13,-0.9541062801932367
2003-04-20,-1.025
2003-04-27,0.48412698412698413
2003-05-04,-0.4136363636363637
2003-05-11,0.42608695652173917
2003-05-18,0.9714285714285714
2003-05-25,-2.355555555555556
2003-06-01,1.4877551020408164
2003-06-08,0.4758620689655172
2003-06-15,2.3391304347826085
2003-06-22,2.0528735632183905
2003-06-29,2.4893280632411066
2003-07-06,1.9383259911894273
2003-07-13,0.5972972972972973
2003-07-20,0.8117647058823529
